;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, wpluscharm, up_ntrack, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.104455+0.006731"" 
1, wpluscharm, up_ntrack, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.176653+0.007654"" 
1, wpluscharm, up_ntrack, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.035691+0.002207"" 
1, wpluscharm, up_ntrack, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.336707+0.000147"" 
1, wpluscharm, up_osss, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.104455+0.000263"" 
1, wpluscharm, up_osss, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.176653+0.002582"" 
1, wpluscharm, up_osss, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.035691+0.031730"" 
1, wpluscharm, up_osss, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.336707+0.108803"" 
1, wpluscharm, up_pu, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.104455+0.028244"" 
1, wpluscharm, up_pu, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.176653+0.018574"" 
1, wpluscharm, up_pu, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.035691+0.013435"" 
1, wpluscharm, up_pu, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.336707+0.035807"" 
1, wpluscharm, up_sl, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.104455+0.000000"" 
1, wpluscharm, up_sl, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.176653+0.000000"" 
1, wpluscharm, up_sl, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.035691+0.000000"" 
1, wpluscharm, up_sl, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.336707+0.000000"" 
1, wpluscharm, up_zid, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.104455+0.000076"" 
1, wpluscharm, up_zid, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.176653+0.000016"" 
1, wpluscharm, up_zid, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.035691+0.000025"" 
1, wpluscharm, up_zid, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.336707+0.000001"" 
2, wpluscharm, down_brfrag, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.646410-0.018390"" 
2, wpluscharm, down_brfrag, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.853048-0.335071"" 
2, wpluscharm, down_brfrag, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.359889-0.019295"" 
2, wpluscharm, down_brfrag, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.739212-0.029999"" 
2, wpluscharm, down_jes, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.646410-0.060321"" 
2, wpluscharm, down_jes, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.853048-0.043960"" 
2, wpluscharm, down_jes, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.359889-0.018995"" 
2, wpluscharm, down_jes, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.739212-0.003660"" 
2, wpluscharm, down_ntrack, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.646410-0.022574"" 
2, wpluscharm, down_ntrack, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.853048-0.016433"" 
2, wpluscharm, down_ntrack, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.359889-0.006547"" 
2, wpluscharm, down_ntrack, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.739212-0.014514"" 
2, wpluscharm, down_osss, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.646410-0.050030"" 
2, wpluscharm, down_osss, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.853048-0.127091"" 
2, wpluscharm, down_osss, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.359889-0.220307"" 
2, wpluscharm, down_osss, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.739212-0.596789"" 
2, wpluscharm, down_pu, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.646410-0.201146"" 
2, wpluscharm, down_pu, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.853048-0.007711"" 
2, wpluscharm, down_pu, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.359889-0.027090"" 
2, wpluscharm, down_pu, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.739212-0.015727"" 
2, wpluscharm, down_sl, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.646410-0.000000"" 
2, wpluscharm, down_sl, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.853048-0.000000"" 
2, wpluscharm, down_sl, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.359889-0.000000"" 
2, wpluscharm, down_sl, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.739212-0.000000"" 
2, wpluscharm, down_zid, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.646410-0.000146"" 
2, wpluscharm, down_zid, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.853048-0.000246"" 
2, wpluscharm, down_zid, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.359889-0.000051"" 
2, wpluscharm, down_zid, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.739212-0.000160"" 
2, wpluscharm, up_brfrag, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.646410+0.018390"" 
2, wpluscharm, up_brfrag, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.853048+0.335071"" 
2, wpluscharm, up_brfrag, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.359889+0.019295"" 
2, wpluscharm, up_brfrag, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.739212+0.029999"" 
2, wpluscharm, up_jes, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.646410+0.060321"" 
2, wpluscharm, up_jes, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.853048+0.043960"" 
2, wpluscharm, up_jes, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.359889+0.018995"" 
2, wpluscharm, up_jes, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.739212+0.003660"" 
2, wpluscharm, up_ntrack, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.646410+0.022574"" 
2, wpluscharm, up_ntrack, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.853048+0.016433"" 
2, wpluscharm, up_ntrack, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.359889+0.006547"" 
2, wpluscharm, up_ntrack, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.739212+0.014514"" 
2, wpluscharm, up_osss, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.646410+0.036068"" 
2, wpluscharm, up_osss, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.853048+0.087606"" 
2, wpluscharm, up_osss, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.359889+0.147361"" 
2, wpluscharm, up_osss, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.739212+0.306023"" 
2, wpluscharm, up_pu, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.646410+0.201146"" 
2, wpluscharm, up_pu, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.853048+0.007711"" 
2, wpluscharm, up_pu, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.359889+0.027090"" 
2, wpluscharm, up_pu, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.739212+0.015727"" 
2, wpluscharm, up_sl, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.646410+0.000000"" 
2, wpluscharm, up_sl, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.853048+0.000000"" 
2, wpluscharm, up_sl, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.359889+0.000000"" 
2, wpluscharm, up_sl, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.739212+0.000000"" 
2, wpluscharm, up_zid, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.646410+0.000146"" 
2, wpluscharm, up_zid, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.853048+0.000246"" 
2, wpluscharm, up_zid, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.359889+0.000051"" 
2, wpluscharm, up_zid, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.739212+0.000160"" 
