;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, wpluscharm, down_zid, 1, -2.4, 2.4, 50, 70, -1, 1, "0.989379-0.001004" 
1, wpluscharm, down_zid, 1, -2.4, 2.4, 70, 200, -1, 1, "0.943399-0.001631" 
1, wpluscharm, up_brfrag, 1, -2.4, 2.4, 25, 35, -1, 1, "1.065310+0.003799" 
1, wpluscharm, up_brfrag, 1, -2.4, 2.4, 35, 50, -1, 1, "1.062327+0.023372" 
1, wpluscharm, up_brfrag, 1, -2.4, 2.4, 50, 70, -1, 1, "0.989379+0.029485" 
1, wpluscharm, up_brfrag, 1, -2.4, 2.4, 70, 200, -1, 1, "0.943399+0.019879" 
1, wpluscharm, up_jes, 1, -2.4, 2.4, 25, 35, -1, 1, "1.065310+0.033139" 
1, wpluscharm, up_jes, 1, -2.4, 2.4, 35, 50, -1, 1, "1.062327+0.001749" 
1, wpluscharm, up_jes, 1, -2.4, 2.4, 50, 70, -1, 1, "0.989379+0.053056" 
1, wpluscharm, up_jes, 1, -2.4, 2.4, 70, 200, -1, 1, "0.943399+0.002296" 
1, wpluscharm, up_ntrack, 1, -2.4, 2.4, 25, 35, -1, 1, "1.065310+0.009346" 
1, wpluscharm, up_ntrack, 1, -2.4, 2.4, 35, 50, -1, 1, "1.062327+0.024368" 
1, wpluscharm, up_ntrack, 1, -2.4, 2.4, 50, 70, -1, 1, "0.989379+0.020455" 
1, wpluscharm, up_ntrack, 1, -2.4, 2.4, 70, 200, -1, 1, "0.943399+0.005103" 
1, wpluscharm, up_osss, 1, -2.4, 2.4, 25, 35, -1, 1, "1.065310+0.033955" 
1, wpluscharm, up_osss, 1, -2.4, 2.4, 35, 50, -1, 1, "1.062327+0.062925" 
1, wpluscharm, up_osss, 1, -2.4, 2.4, 50, 70, -1, 1, "0.989379+0.014621" 
1, wpluscharm, up_osss, 1, -2.4, 2.4, 70, 200, -1, 1, "0.943399+0.020957" 
1, wpluscharm, up_pu, 1, -2.4, 2.4, 25, 35, -1, 1, "1.065310+0.014862" 
1, wpluscharm, up_pu, 1, -2.4, 2.4, 35, 50, -1, 1, "1.062327+0.000130" 
1, wpluscharm, up_pu, 1, -2.4, 2.4, 50, 70, -1, 1, "0.989379+0.001086" 
1, wpluscharm, up_pu, 1, -2.4, 2.4, 70, 200, -1, 1, "0.943399+0.008885" 
1, wpluscharm, up_sl, 1, -2.4, 2.4, 25, 35, -1, 1, "1.065310+0.000000" 
1, wpluscharm, up_sl, 1, -2.4, 2.4, 35, 50, -1, 1, "1.062327+0.000000" 
1, wpluscharm, up_sl, 1, -2.4, 2.4, 50, 70, -1, 1, "0.989379+0.000000" 
1, wpluscharm, up_sl, 1, -2.4, 2.4, 70, 200, -1, 1, "0.943399+0.000000" 
1, wpluscharm, up_zid, 1, -2.4, 2.4, 25, 35, -1, 1, "1.065310+0.000205" 
1, wpluscharm, up_zid, 1, -2.4, 2.4, 35, 50, -1, 1, "1.062327+0.000164" 
1, wpluscharm, up_zid, 1, -2.4, 2.4, 50, 70, -1, 1, "0.989379+0.001004" 
1, wpluscharm, up_zid, 1, -2.4, 2.4, 70, 200, -1, 1, "0.943399+0.001631" 
2, wpluscharm, down_brfrag, 1, -2.4, 2.4, 25, 35, -1, 1, "2.350268-0.003113" 
2, wpluscharm, down_brfrag, 1, -2.4, 2.4, 35, 50, -1, 1, "1.390709-0.003175" 
2, wpluscharm, down_brfrag, 1, -2.4, 2.4, 50, 70, -1, 1, "1.396908-0.049128" 
2, wpluscharm, down_brfrag, 1, -2.4, 2.4, 70, 200, -1, 1, "0.868008-0.018017" 
2, wpluscharm, down_jes, 1, -2.4, 2.4, 25, 35, -1, 1, "2.350268-0.360415" 
2, wpluscharm, down_jes, 1, -2.4, 2.4, 35, 50, -1, 1, "1.390709-0.013525" 
2, wpluscharm, down_jes, 1, -2.4, 2.4, 50, 70, -1, 1, "1.396908-0.209285" 
2, wpluscharm, down_jes, 1, -2.4, 2.4, 70, 200, -1, 1, "0.868008-0.002589" 
2, wpluscharm, down_ntrack, 1, -2.4, 2.4, 25, 35, -1, 1, "2.350268-0.066665" 
2, wpluscharm, down_ntrack, 1, -2.4, 2.4, 35, 50, -1, 1, "1.390709-0.024392" 
2, wpluscharm, down_ntrack, 1, -2.4, 2.4, 50, 70, -1, 1, "1.396908-0.050551" 
