DeepFlavourC;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
2,TnP,up_bdecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10695135419"
2,TnP,down_bkg,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10484829635"
2,TnP,up_bkg,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10867058498"
2,TnP,down_ALL,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.05662262617"
2,TnP,up_ALL,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.15689625516"
2,TnP,down_mescales,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10457869427"
2,TnP,up_mescales,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10894018706"
2,TnP,down_hdamp,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10662309308"
2,TnP,up_hdamp,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10689578824"
2,TnP,down_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.05680173823"
2,TnP,up_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1567171431"
2,TnP,down_psscale,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10534728813"
2,TnP,up_psscale,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10817159319"
2,TnP,down_pileup,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10609619384"
2,TnP,up_pileup,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10742268748"
2,TnP,down_topmass,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10399769526"
2,TnP,up_topmass,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10952118607"
2,TnP,down_tune,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10566203737"
2,TnP,up_tune,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10785684396"
