DeepFlavourC;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,TnP,up_topmass,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.01804970818"
0,TnP,down_tune,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.01101303443"
0,TnP,up_tune,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02223514526"
0,TnP,central,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10855844273"
0,TnP,down,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.06572136607"
0,TnP,up,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.15139551939"
0,TnP,down_jer,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10569690388"
0,TnP,up_jer,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.11141998158"
0,TnP,down_jes,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10785908687"
0,TnP,up_jes,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10925779858"
0,TnP,down_bdecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10833105301"
0,TnP,up_bdecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10878583245"
0,TnP,down_bkg,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10501563904"
0,TnP,up_bkg,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.11210124642"
0,TnP,down_ALL,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.06572136607"
0,TnP,up_ALL,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.15139551939"
0,TnP,down_mescales,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10813143725"
0,TnP,up_mescales,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10898544821"
0,TnP,down_hdamp,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10562218168"
0,TnP,up_hdamp,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.11149470377"
0,TnP,down_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.06597825715"
0,TnP,up_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.15113862831"
0,TnP,down_psscale,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10623529563"
0,TnP,up_psscale,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.11088158983"
0,TnP,down_pileup,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10749609918"
0,TnP,up_pileup,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10962078628"
0,TnP,down_topmass,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10646218841"
0,TnP,up_topmass,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.11065469705"
0,TnP,down_tune,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10758357075"
0,TnP,up_tune,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1095333147"
