ComCl;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,TnPH,up_ISR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.33238"
0,TnPH,down_PU,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.31255"
0,TnPH,up_PU,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.3533"
0,TnPH,down_BKG,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.33486"
0,TnPH,up_BKG,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.33486"
0,TnPH,down_BDecay,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.33113"
0,TnPH,up_BDecay,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.3363"
0,TnPH,down_BFrag,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.32161"
0,TnPH,up_BFrag,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.34859"
0,TnPH,down_MTOP,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.32784"
0,TnPH,up_MTOP,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.32287"
0,TnPH,down_HD,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.28877"
0,TnPH,up_HD,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.33809"
0,TnPH,down_TUNE,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.3138"
0,TnPH,up_TUNE,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.32226"
0,TnPL,central,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.38421"
0,TnPL,down,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.36849"
0,TnPL,up,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.39992"
0,TnPL,down_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.37579"
0,TnPL,up_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.39263"
0,TnPL,down_JES,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.379"
0,TnPL,up_JES,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.38793"
0,TnPL,down_JER,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.38107"
0,TnPL,up_JER,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.38216"
0,TnPL,down_FSR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.38309"
0,TnPL,up_FSR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.38336"
0,TnPL,down_ISR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.38149"
0,TnPL,up_ISR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.38541"
0,TnPL,down_PU,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.37718"
0,TnPL,up_PU,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.38766"
0,TnPL,down_BKG,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.38658"
0,TnPL,up_BKG,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.38658"
0,TnPL,down_BDecay,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.3828"
0,TnPL,up_BDecay,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.38361"
0,TnPL,down_BFrag,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.38284"
0,TnPL,up_BFrag,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.38379"
0,TnPL,down_MTOP,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.38678"
0,TnPL,up_MTOP,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.37664"
0,TnPL,down_HD,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.38027"
0,TnPL,up_HD,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.37457"
0,TnPL,down_TUNE,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.39002"
0,TnPL,up_TUNE,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.38603"
0,TnPH,central,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.36915"
0,TnPH,down,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.26021"
0,TnPH,up,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.47809"
0,TnPH,down_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.34818"
0,TnPH,up_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.39012"
0,TnPH,down_JES,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.35312"
0,TnPH,up_JES,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.3643"
0,TnPH,down_JER,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.36664"
0,TnPH,up_JER,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.37645"
0,TnPH,down_FSR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.36925"
0,TnPH,up_FSR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.37016"
0,TnPH,down_ISR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.37312"
0,TnPH,up_ISR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.36565"
0,TnPH,down_PU,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.36104"
0,TnPH,up_PU,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.378"
0,TnPH,down_BKG,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.3652"
0,TnPH,up_BKG,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.3652"
0,TnPH,down_BDecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.36698"
0,TnPH,up_BDecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.37242"
0,TnPH,down_BFrag,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.36474"
0,TnPH,up_BFrag,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.37617"
