ComCl;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,TnPH,up_PU,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0997"
0,TnPH,down_BKG,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0423"
0,TnPH,up_BKG,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0423"
0,TnPH,down_BDecay,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0306"
0,TnPH,up_BDecay,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0467"
0,TnPH,down_BFrag,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.001"
0,TnPH,up_BFrag,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.085"
0,TnPH,down_MTOP,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0204"
0,TnPH,up_MTOP,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0049"
0,TnPH,down_HD,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.8988"
0,TnPH,up_HD,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0523"
0,TnPH,down_TUNE,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.9767"
0,TnPH,up_TUNE,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.003"
0,TnPL,central,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1958"
0,TnPL,down,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1469"
0,TnPL,up,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2448"
0,TnPL,down_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1696"
0,TnPL,up_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.222"
0,TnPL,down_JES,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1796"
0,TnPL,up_JES,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2074"
0,TnPL,down_JER,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1861"
0,TnPL,up_JER,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1895"
0,TnPL,down_FSR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1924"
0,TnPL,up_FSR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1932"
0,TnPL,down_ISR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1874"
0,TnPL,up_ISR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1996"
0,TnPL,down_PU,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.174"
0,TnPL,up_PU,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2066"
0,TnPL,down_BKG,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2032"
0,TnPL,up_BKG,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2032"
0,TnPL,down_BDecay,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1915"
0,TnPL,up_BDecay,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.194"
0,TnPL,down_BFrag,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1916"
0,TnPL,up_BFrag,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1946"
0,TnPL,down_MTOP,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2038"
0,TnPL,up_MTOP,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1723"
0,TnPL,down_HD,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1836"
0,TnPL,up_HD,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1659"
0,TnPL,down_TUNE,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2139"
0,TnPL,up_TUNE,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2015"
0,TnPH,central,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1008"
0,TnPH,down,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.77591"
0,TnPH,up,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.4256"
0,TnPH,down_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0382"
0,TnPH,up_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1633"
0,TnPH,down_JES,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.053"
0,TnPH,up_JES,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0863"
0,TnPH,down_JER,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0933"
0,TnPH,up_JER,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1225"
0,TnPH,down_FSR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.101"
0,TnPH,up_FSR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1038"
0,TnPH,down_ISR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1126"
0,TnPH,up_ISR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0903"
0,TnPH,down_PU,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0766"
0,TnPH,up_PU,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1272"
0,TnPH,down_BKG,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.089"
0,TnPH,up_BKG,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.089"
0,TnPH,down_BDecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0943"
0,TnPH,up_BDecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1105"
0,TnPH,down_BFrag,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0876"
0,TnPH,up_BFrag,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1217"
0,TnPH,down_MTOP,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.95571"
0,TnPH,up_MTOP,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.8366"
0,TnPH,down_HD,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.87115"
0,TnPH,up_HD,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.99749"
0,TnPH,down_TUNE,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.95975"
0,TnPH,up_TUNE,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.94725"
0,TnPL,central,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1084"
0,TnPL,down,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0542"
0,TnPL,up,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1625"
0,TnPL,down_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0834"
0,TnPL,up_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1333"
0,TnPL,down_JES,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1116"
0,TnPL,up_JES,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1056"
0,TnPL,down_JER,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1022"
0,TnPL,up_JER,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1131"
0,TnPL,down_FSR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1121"
0,TnPL,up_FSR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1088"
0,TnPL,down_ISR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1087"
0,TnPL,up_ISR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1127"
0,TnPL,down_PU,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1032"
0,TnPL,up_PU,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1095"
0,TnPL,down_BKG,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1097"
0,TnPL,up_BKG,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1097"
0,TnPL,down_BDecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1109"
0,TnPL,up_BDecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1108"
0,TnPL,down_BFrag,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1135"
0,TnPL,up_BFrag,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1058"
0,TnPL,down_MTOP,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0795"
0,TnPL,up_MTOP,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0826"
0,TnPL,down_HD,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1041"
0,TnPL,up_HD,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0653"
0,TnPL,down_TUNE,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.133"
0,TnPL,up_TUNE,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0873"
0,TnPH,central,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0974"
0,TnPH,down,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.86199"
0,TnPH,up,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.3329"
0,TnPH,down_statistic,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.99764"
0,TnPH,up_statistic,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1972"
0,TnPH,down_JES,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.158"
0,TnPH,up_JES,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0468"
0,TnPH,down_JER,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0528"
0,TnPH,up_JER,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0785"
0,TnPH,down_FSR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0607"
0,TnPH,up_FSR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0641"
0,TnPH,down_ISR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0643"
0,TnPH,up_ISR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0631"
0,TnPH,down_PU,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0453"
0,TnPH,up_PU,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.076"
0,TnPH,down_BKG,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0767"
0,TnPH,up_BKG,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0767"
0,TnPH,down_BDecay,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0555"
0,TnPH,up_BDecay,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0722"
0,TnPH,down_BFrag,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0538"
0,TnPH,up_BFrag,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0753"
0,TnPH,down_MTOP,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.2423"
0,TnPH,up_MTOP,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1703"
0,TnPH,down_HD,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.9341"
0,TnPH,up_HD,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.2079"
0,TnPH,down_TUNE,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1006"
0,TnPH,up_TUNE,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1577"
0,TnPL,central,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0807"
0,TnPL,down,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.96161"
