cMVAv2;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
2,lt,up,0,0,2.4,50,70,0,1,0.964781
2,lt,down,0,0,2.4,50,70,0,1,0.840321
2,lt,central,0,0,2.4,70,100,0,1,0.94486
2,lt,up_ntrk,0,0,2.4,70,100,0,1,0.976544
2,lt,up_njet,0,0,2.4,70,100,0,1,0.945259
2,lt,up_mupt,0,0,2.4,70,100,0,1,0.912689
2,lt,up_gluonsplitting,0,0,2.4,70,100,0,1,0.947738
2,lt,up_bfragmentation,0,0,2.4,70,100,0,1,0.943103
2,lt,up_dmux,0,0,2.4,70,100,0,1,0.94486
2,lt,up_cfragmentation,0,0,2.4,70,100,0,1,0.94486
2,lt,up_ksl,0,0,2.4,70,100,0,1,0.944845
2,lt,up_jes,0,0,2.4,70,100,0,1,0.945802
2,lt,down_ntrk,0,0,2.4,70,100,0,1,0.94486
2,lt,down_njet,0,0,2.4,70,100,0,1,0.94486
2,lt,down_mupt,0,0,2.4,70,100,0,1,0.94486
2,lt,down_gluonsplitting,0,0,2.4,70,100,0,1,0.941122
2,lt,down_bfragmentation,0,0,2.4,70,100,0,1,0.947192
2,lt,down_dmux,0,0,2.4,70,100,0,1,0.950569
2,lt,down_cfragmentation,0,0,2.4,70,100,0,1,0.954292
2,lt,down_ksl,0,0,2.4,70,100,0,1,0.94486
2,lt,down_jes,0,0,2.4,70,100,0,1,0.943669
2,lt,up_statistic,0,0,2.4,70,100,0,1,0.950313
2,lt,down_statistic,0,0,2.4,70,100,0,1,0.939407
2,lt,up_cb,0,0,2.4,70,100,0,1,0.948868
2,lt,down_cb,0,0,2.4,70,100,0,1,0.940852
2,lt,up_ltothers,0,0,2.4,70,100,0,1,0.965244
2,lt,down_ltothers,0,0,2.4,70,100,0,1,0.924476
2,lt,up,0,0,2.4,70,100,0,1,0.98717
2,lt,down,0,0,2.4,70,100,0,1,0.903127
2,lt,central,0,0,2.4,100,140,0,1,0.95473
2,lt,up_ntrk,0,0,2.4,100,140,0,1,0.956735
2,lt,up_njet,0,0,2.4,100,140,0,1,0.954513
2,lt,up_mupt,0,0,2.4,100,140,0,1,0.94596
2,lt,up_gluonsplitting,0,0,2.4,100,140,0,1,0.960386
2,lt,up_bfragmentation,0,0,2.4,100,140,0,1,0.952929
2,lt,up_dmux,0,0,2.4,100,140,0,1,0.95473
2,lt,up_cfragmentation,0,0,2.4,100,140,0,1,0.95473
2,lt,up_ksl,0,0,2.4,100,140,0,1,0.954707
2,lt,up_jes,0,0,2.4,100,140,0,1,0.955466
2,lt,down_ntrk,0,0,2.4,100,140,0,1,0.95473
2,lt,down_njet,0,0,2.4,100,140,0,1,0.95473
2,lt,down_mupt,0,0,2.4,100,140,0,1,0.95473
2,lt,down_gluonsplitting,0,0,2.4,100,140,0,1,0.948582
2,lt,down_bfragmentation,0,0,2.4,100,140,0,1,0.955984
2,lt,down_dmux,0,0,2.4,100,140,0,1,0.958628
2,lt,down_cfragmentation,0,0,2.4,100,140,0,1,0.963203
2,lt,down_ksl,0,0,2.4,100,140,0,1,0.95473
2,lt,down_jes,0,0,2.4,100,140,0,1,0.955175
2,lt,up_statistic,0,0,2.4,100,140,0,1,0.957838
2,lt,down_statistic,0,0,2.4,100,140,0,1,0.951622
2,lt,up_cb,0,0,2.4,100,140,0,1,0.958542
2,lt,down_cb,0,0,2.4,100,140,0,1,0.950918
2,lt,up_ltothers,0,0,2.4,100,140,0,1,0.981639
2,lt,down_ltothers,0,0,2.4,100,140,0,1,0.927821
2,lt,up,0,0,2.4,100,140,0,1,0.988358
2,lt,down,0,0,2.4,100,140,0,1,0.918218
2,lt,central,0,0,2.4,140,200,0,1,0.950993
2,lt,up_ntrk,0,0,2.4,140,200,0,1,0.956083
2,lt,up_njet,0,0,2.4,140,200,0,1,0.950662
2,lt,up_mupt,0,0,2.4,140,200,0,1,0.946821
2,lt,up_gluonsplitting,0,0,2.4,140,200,0,1,0.95152
2,lt,up_bfragmentation,0,0,2.4,140,200,0,1,0.954861
2,lt,up_dmux,0,0,2.4,140,200,0,1,0.950993
2,lt,up_cfragmentation,0,0,2.4,140,200,0,1,0.950993
2,lt,up_ksl,0,0,2.4,140,200,0,1,0.95098
2,lt,up_jes,0,0,2.4,140,200,0,1,0.952417
2,lt,down_ntrk,0,0,2.4,140,200,0,1,0.950993
2,lt,down_njet,0,0,2.4,140,200,0,1,0.950993
2,lt,down_mupt,0,0,2.4,140,200,0,1,0.950993
2,lt,down_gluonsplitting,0,0,2.4,140,200,0,1,0.950354
2,lt,down_bfragmentation,0,0,2.4,140,200,0,1,0.947165
2,lt,down_dmux,0,0,2.4,140,200,0,1,0.954747
2,lt,down_cfragmentation,0,0,2.4,140,200,0,1,0.95869
2,lt,down_ksl,0,0,2.4,140,200,0,1,0.950993
2,lt,down_jes,0,0,2.4,140,200,0,1,0.948325
2,lt,up_statistic,0,0,2.4,140,200,0,1,0.954671
2,lt,down_statistic,0,0,2.4,140,200,0,1,0.947315
2,lt,up_cb,0,0,2.4,140,200,0,1,0.954726
2,lt,down_cb,0,0,2.4,140,200,0,1,0.94726
2,lt,up_ltothers,0,0,2.4,140,200,0,1,0.980764
2,lt,down_ltothers,0,0,2.4,140,200,0,1,0.921222
2,lt,up,0,0,2.4,140,200,0,1,0.994581
2,lt,down,0,0,2.4,140,200,0,1,0.919847
2,lt,central,0,0,2.4,200,300,0,1,0.961546
2,lt,up_ntrk,0,0,2.4,200,300,0,1,0.968923
2,lt,up_njet,0,0,2.4,200,300,0,1,0.961321
2,lt,up_mupt,0,0,2.4,200,300,0,1,0.958868
2,lt,up_gluonsplitting,0,0,2.4,200,300,0,1,0.958085
2,lt,up_bfragmentation,0,0,2.4,200,300,0,1,0.974479
2,lt,up_dmux,0,0,2.4,200,300,0,1,0.961545
2,lt,up_cfragmentation,0,0,2.4,200,300,0,1,0.961545
2,lt,up_ksl,0,0,2.4,200,300,0,1,0.961568
2,lt,up_jes,0,0,2.4,200,300,0,1,0.961876
2,lt,down_ntrk,0,0,2.4,200,300,0,1,0.961545
2,lt,down_njet,0,0,2.4,200,300,0,1,0.961545
2,lt,down_mupt,0,0,2.4,200,300,0,1,0.961545
2,lt,down_gluonsplitting,0,0,2.4,200,300,0,1,0.968143
2,lt,down_bfragmentation,0,0,2.4,200,300,0,1,0.954971
2,lt,down_dmux,0,0,2.4,200,300,0,1,0.966389
2,lt,down_cfragmentation,0,0,2.4,200,300,0,1,0.968836
2,lt,down_ksl,0,0,2.4,200,300,0,1,0.961545
2,lt,down_jes,0,0,2.4,200,300,0,1,0.959893
2,lt,up_statistic,0,0,2.4,200,300,0,1,0.968601
2,lt,down_statistic,0,0,2.4,200,300,0,1,0.954491
2,lt,up_cb,0,0,2.4,200,300,0,1,0.964851
2,lt,down_cb,0,0,2.4,200,300,0,1,0.958241
2,lt,up_ltothers,0,0,2.4,200,300,0,1,0.979174
2,lt,down_ltothers,0,0,2.4,200,300,0,1,0.943918
2,lt,up,0,0,2.4,200,300,0,1,0.992405
2,lt,down,0,0,2.4,200,300,0,1,0.938997
2,lt,central,0,0,2.4,300,670,0,1,1.00185
2,lt,up_ntrk,0,0,2.4,300,670,0,1,0.992912
2,lt,up_njet,0,0,2.4,300,670,0,1,1.00167
2,lt,up_mupt,0,0,2.4,300,670,0,1,0.9871
2,lt,up_gluonsplitting,0,0,2.4,300,670,0,1,1.00758
2,lt,up_bfragmentation,0,0,2.4,300,670,0,1,1.00605
2,lt,up_dmux,0,0,2.4,300,670,0,1,1.00185
2,lt,up_cfragmentation,0,0,2.4,300,670,0,1,1.00185
2,lt,up_ksl,0,0,2.4,300,670,0,1,1.00185
2,lt,up_jes,0,0,2.4,300,670,0,1,1.00246
2,lt,down_ntrk,0,0,2.4,300,670,0,1,1.00185
2,lt,down_njet,0,0,2.4,300,670,0,1,1.00185
2,lt,down_mupt,0,0,2.4,300,670,0,1,1.00185
2,lt,down_gluonsplitting,0,0,2.4,300,670,0,1,0.998357
2,lt,down_bfragmentation,0,0,2.4,300,670,0,1,0.999599
2,lt,down_dmux,0,0,2.4,300,670,0,1,1.00572
2,lt,down_cfragmentation,0,0,2.4,300,670,0,1,1.011
2,lt,down_ksl,0,0,2.4,300,670,0,1,1.00185
2,lt,down_jes,0,0,2.4,300,670,0,1,0.999213
2,lt,up_statistic,0,0,2.4,300,670,0,1,1.01287
2,lt,down_statistic,0,0,2.4,300,670,0,1,0.990841
2,lt,up_cb,0,0,2.4,300,670,0,1,1.00432
2,lt,down_cb,0,0,2.4,300,670,0,1,0.99939
2,lt,up_ltothers,0,0,2.4,300,670,0,1,1.05384
2,lt,down_ltothers,0,0,2.4,300,670,0,1,0.949864
2,lt,up,0,0,2.4,300,670,0,1,1.05644
2,lt,down,0,0,2.4,300,670,0,1,0.925335
