OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, mujets, up, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))+0.012767019681632519" 
1, mujets, up, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))+0.010695170611143112" 
1, mujets, up, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))+0.010009623132646084" 
1, mujets, up, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))+0.013130766339600086" 
1, mujets, up, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))+0.018902027979493141" 
1, mujets, up, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))+0.021363209933042526" 
1, mujets, up, 0, -2.4, 2.4, 600, 1000, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))+0.033270291984081268" 
2, mujets, central, 1, -2.4, 2.4, 20, 1000, 0, 1, "0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x)))" 
2, mujets, central, 0, -2.4, 2.4, 20, 1000, 0, 1, "0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x)))" 
2, mujets, down, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))-0.06600082665681839" 
2, mujets, down, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))-0.040870450437068939" 
2, mujets, down, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))-0.036865256726741791" 
2, mujets, down, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))-0.027867108583450317" 
2, mujets, down, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))-0.027254939079284668" 
2, mujets, down, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))-0.026841875165700912" 
2, mujets, down, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))-0.052984900772571564" 
2, mujets, down, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))-0.062767356634140015" 
2, mujets, down, 1, -2.4, 2.4, 600, 1000, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))-0.10750434547662735" 
2, mujets, down, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))-0.033000413328409195" 
2, mujets, down, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))-0.02043522521853447" 
2, mujets, down, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))-0.018432628363370895" 
2, mujets, down, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))-0.013933554291725159" 
2, mujets, down, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))-0.013627469539642334" 
2, mujets, down, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))-0.013420937582850456" 
2, mujets, down, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))-0.026492450386285782" 
2, mujets, down, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))-0.031383678317070007" 
2, mujets, down, 0, -2.4, 2.4, 600, 1000, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))-0.053752172738313675" 
2, mujets, up, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))+0.06600082665681839" 
2, mujets, up, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))+0.040870450437068939" 
2, mujets, up, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))+0.036865256726741791" 
2, mujets, up, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))+0.027867108583450317" 
2, mujets, up, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))+0.027254939079284668" 
2, mujets, up, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))+0.026841875165700912" 
2, mujets, up, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))+0.052984900772571564" 
2, mujets, up, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))+0.062767356634140015" 
2, mujets, up, 1, -2.4, 2.4, 600, 1000, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))+0.10750434547662735" 
2, mujets, up, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))+0.033000413328409195" 
2, mujets, up, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))+0.02043522521853447" 
2, mujets, up, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))+0.018432628363370895" 
2, mujets, up, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))+0.013933554291725159" 
2, mujets, up, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))+0.013627469539642334" 
2, mujets, up, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))+0.013420937582850456" 
2, mujets, up, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))+0.026492450386285782" 
2, mujets, up, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))+0.031383678317070007" 
2, mujets, up, 0, -2.4, 2.4, 600, 1000, 0, 1, "(0.846867*((1.+(0.0190562*x))/(1.+(0.0157319*x))))+0.053752172738313675" 
