MVA;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,TnPH,down_fsr,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.86081"
0,TnPH,up_fsr,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"1.0088"
0,TnPH,down_isr,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.94193"
0,TnPH,up_isr,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"1.012"
1,TnPH,central,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.92547"
1,TnPH,down,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.88328"
1,TnPH,up,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.96766"
1,TnPH,down_statistic,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.90783"
1,TnPH,up_statistic,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.94311"
1,TnPH,down_met,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.92243"
1,TnPH,up_met,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.90724"
1,TnPH,down_jes,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.91123"
1,TnPH,up_jes,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.92645"
1,TnPH,down_backg,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.935"
1,TnPH,up_backg,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.92516"
1,TnPH,down_jer,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.92767"
1,TnPH,up_jer,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.91762"
1,TnPH,down_pileup,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.92243"
1,TnPH,up_pileup,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.91351"
1,TnPH,down_topmass,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.92112"
1,TnPH,up_topmass,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.9375"
1,TnPH,down_fsr,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.94777"
1,TnPH,up_fsr,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.89409"
1,TnPH,down_isr,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.94177"
1,TnPH,up_isr,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.91238"
1,TnPH,central,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.89313"
1,TnPH,down,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.86876"
1,TnPH,up,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.9175"
1,TnPH,down_statistic,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.87713"
1,TnPH,up_statistic,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.90913"
1,TnPH,down_met,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.88843"
1,TnPH,up_met,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.88103"
1,TnPH,down_jes,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.87718"
1,TnPH,up_jes,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.89569"
1,TnPH,down_backg,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.89364"
1,TnPH,up_backg,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.89713"
1,TnPH,down_jer,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.89908"
1,TnPH,up_jer,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.88725"
1,TnPH,down_pileup,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.88843"
1,TnPH,up_pileup,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.88627"
1,TnPH,down_topmass,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.8973"
1,TnPH,up_topmass,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.89752"
1,TnPH,down_fsr,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.88627"
1,TnPH,up_fsr,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.89132"
1,TnPH,down_isr,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.89299"
1,TnPH,up_isr,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.89528"
1,TnPH,central,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.92499"
1,TnPH,down,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.89916"
1,TnPH,up,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.95082"
1,TnPH,down_statistic,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.909"
1,TnPH,up_statistic,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.94098"
1,TnPH,down_met,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.92256"
1,TnPH,up_met,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.91199"
1,TnPH,down_jes,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.91281"
1,TnPH,up_jes,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.93262"
1,TnPH,down_backg,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.92484"
1,TnPH,up_backg,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.92824"
1,TnPH,down_jer,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.9314"
1,TnPH,up_jer,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.92305"
1,TnPH,down_pileup,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.92256"
1,TnPH,up_pileup,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.91669"
1,TnPH,down_topmass,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.92616"
1,TnPH,up_topmass,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.92044"
1,TnPH,down_fsr,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.93649"
1,TnPH,up_fsr,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.9341"
1,TnPH,down_isr,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.92376"
1,TnPH,up_isr,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.93349"
1,TnPH,central,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.98103"
1,TnPH,down,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.9442"
1,TnPH,up,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"1.0179"
1,TnPH,down_statistic,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.96011"
1,TnPH,up_statistic,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"1.002"
1,TnPH,down_met,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.9762"
1,TnPH,up_met,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.96132"
1,TnPH,down_jes,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.96123"
1,TnPH,up_jes,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.98753"
1,TnPH,down_backg,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.97979"
1,TnPH,up_backg,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.97811"
1,TnPH,down_jer,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.98308"
1,TnPH,up_jer,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.97057"
1,TnPH,down_pileup,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.9762"
1,TnPH,up_pileup,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.96952"
1,TnPH,down_topmass,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.98379"
1,TnPH,up_topmass,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.97538"
1,TnPH,down_fsr,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.99262"
1,TnPH,up_fsr,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.99066"
1,TnPH,down_isr,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.9643"
1,TnPH,up_isr,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.9682"
1,TnPH,central,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"1.0325"
1,TnPH,down,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.94321"
1,TnPH,up,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"1.1217"
1,TnPH,down_statistic,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.99565"
1,TnPH,up_statistic,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"1.0693"
1,TnPH,down_met,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"1.0301"
1,TnPH,up_met,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"1.012"
1,TnPH,down_jes,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"1.0304"
1,TnPH,up_jes,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"1.0397"
1,TnPH,down_backg,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"1.0319"
1,TnPH,up_backg,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"1.0362"
1,TnPH,down_jer,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"1.0337"
1,TnPH,up_jer,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"1.0269"
1,TnPH,down_pileup,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"1.0301"
1,TnPH,up_pileup,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"1.0172"
1,TnPH,down_topmass,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.98887"
1,TnPH,up_topmass,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"1.0006"
1,TnPH,down_fsr,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.96049"
1,TnPH,up_fsr,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.98149"
1,TnPH,down_isr,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"1.003"
1,TnPH,up_isr,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"1.0025"
1,TnPH,central,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"1.0189"
1,TnPH,down,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.85867"
1,TnPH,up,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"1.1792"
1,TnPH,down_statistic,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.93699"
1,TnPH,up_statistic,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"1.1009"
1,TnPH,down_met,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.99355"
1,TnPH,up_met,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.97953"
1,TnPH,down_jes,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"1.0245"
1,TnPH,up_jes,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"1.0346"
1,TnPH,down_backg,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"1.0398"
1,TnPH,up_backg,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"1.0461"
1,TnPH,down_jer,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"1.0325"
1,TnPH,up_jer,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"1.0129"
1,TnPH,down_pileup,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.99355"
1,TnPH,up_pileup,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"1.0099"
1,TnPH,down_topmass,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"1.0287"
1,TnPH,up_topmass,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"1.0332"
1,TnPH,down_fsr,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.86644"
1,TnPH,up_fsr,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"1.086"
1,TnPH,down_isr,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"1.0917"
1,TnPH,up_isr,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"1.0181"
2,TnPH,central,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.90565"
2,TnPH,down,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.84923"
2,TnPH,up,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.96207"
2,TnPH,down_statistic,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.88312"
2,TnPH,up_statistic,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.92818"
2,TnPH,down_met,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.89882"
2,TnPH,up_met,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.89091"
2,TnPH,down_jes,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.88653"
2,TnPH,up_jes,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.91192"
2,TnPH,down_backg,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.91678"
2,TnPH,up_backg,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.90536"
2,TnPH,down_jer,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.90775"
2,TnPH,up_jer,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.90078"
2,TnPH,down_pileup,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.89882"
2,TnPH,up_pileup,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.89442"
2,TnPH,down_topmass,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.90812"
2,TnPH,up_topmass,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.91858"
2,TnPH,down_fsr,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.94146"
2,TnPH,up_fsr,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.85525"
2,TnPH,down_isr,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.92088"
2,TnPH,up_isr,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.89424"
2,TnPH,central,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.90042"
2,TnPH,down,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.85985"
2,TnPH,up,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.94099"
2,TnPH,down_statistic,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.87907"
2,TnPH,up_statistic,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.92177"
2,TnPH,down_met,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.88907"
2,TnPH,up_met,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.88381"
2,TnPH,down_jes,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.87514"
2,TnPH,up_jes,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.90801"
2,TnPH,down_backg,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.90122"
2,TnPH,up_backg,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.90589"
2,TnPH,down_jer,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.90574"
2,TnPH,up_jer,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.89254"
2,TnPH,down_pileup,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.88907"
2,TnPH,up_pileup,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.89174"
2,TnPH,down_topmass,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.90904"
2,TnPH,up_topmass,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.90131"
2,TnPH,down_fsr,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.89688"
2,TnPH,up_fsr,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.87202"
2,TnPH,down_isr,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.90786"
2,TnPH,up_isr,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.90237"
2,TnPH,central,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.92153"
