DeepCl;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,TnPL,up_JER,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1059"
0,TnPL,down_FSR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1051"
0,TnPL,up_FSR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1023"
0,TnPL,down_ISR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1014"
0,TnPL,up_ISR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1062"
0,TnPL,down_PU,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0983"
0,TnPL,up_PU,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1038"
0,TnPL,down_BKG,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0982"
0,TnPL,up_BKG,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0982"
0,TnPL,down_BDecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1035"
0,TnPL,up_BDecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1041"
0,TnPL,down_BFrag,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1085"
0,TnPL,up_BFrag,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0965"
0,TnPL,down_MTOP,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0948"
0,TnPL,up_MTOP,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.098"
0,TnPL,down_HD,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1356"
0,TnPL,up_HD,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.058"
0,TnPL,down_TUNE,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1287"
0,TnPL,up_TUNE,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0941"
0,TnPH,central,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.115"
0,TnPH,down,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.85724"
0,TnPH,up,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.3728"
0,TnPH,down_statistic,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.97829"
0,TnPH,up_statistic,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.2518"
0,TnPH,down_JES,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1817"
0,TnPH,up_JES,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0222"
0,TnPH,down_JER,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0366"
0,TnPH,up_JER,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0672"
0,TnPH,down_FSR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0368"
0,TnPH,up_FSR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0652"
0,TnPH,down_ISR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0508"
0,TnPH,up_ISR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.049"
0,TnPH,down_PU,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0354"
0,TnPH,up_PU,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0642"
