DeepCt;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
2,TnPL,up,0,-2.4,2.4,200.0,600.0,0.0,1.0,"2.3404"
2,TnPL,down_statistic,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.39354"
2,TnPL,up_statistic,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.9116"
2,TnPL,down_JES,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.82461"
2,TnPL,up_JES,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.86025"
2,TnPL,down_JER,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.82763"
2,TnPL,up_JER,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.82608"
2,TnPL,down_FSR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.83123"
2,TnPL,up_FSR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.82063"
2,TnPL,down_ISR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.82991"
2,TnPL,up_ISR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.82373"
2,TnPL,down_PU,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.83657"
2,TnPL,up_PU,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.81828"
2,TnPL,down_BKG,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1516"
2,TnPL,up_BKG,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1516"
2,TnPL,down_BDecay,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.82778"
2,TnPL,up_BDecay,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.82672"
2,TnPL,down_BFrag,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.82824"
2,TnPL,up_BFrag,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.82866"
2,TnPL,down_MTOP,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0919"
2,TnPL,up_MTOP,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.169"
2,TnPL,down_HD,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.91256"
2,TnPL,up_HD,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.86922"
2,TnPL,down_TUNE,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1514"
2,TnPL,up_TUNE,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.9002"
