OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, mujets, up, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))+0.026083115488290787" 
1, mujets, up, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))+0.017498927190899849" 
1, mujets, up, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))+0.021724984049797058" 
1, mujets, up, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))+0.019334550946950912" 
1, mujets, up, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))+0.04173467680811882" 
1, mujets, up, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))+0.04751892015337944" 
1, mujets, up, 1, -2.4, 2.4, 600, 1000, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))+0.058254923671483994" 
1, mujets, up, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))+0.017791135236620903" 
1, mujets, up, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))+0.012540259398519993" 
1, mujets, up, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))+0.013041557744145393" 
1, mujets, up, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))+0.0087494635954499245" 
1, mujets, up, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))+0.010862492024898529" 
1, mujets, up, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))+0.0096672754734754562" 
1, mujets, up, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))+0.02086733840405941" 
1, mujets, up, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))+0.02375946007668972" 
1, mujets, up, 0, -2.4, 2.4, 600, 1000, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))+0.029127461835741997" 
2, mujets, central, 1, -2.4, 2.4, 20, 1000, 0, 1, "0.48776*((1.+(0.462474*x))/(1.+(0.230762*x)))" 
2, mujets, central, 0, -2.4, 2.4, 20, 1000, 0, 1, "0.48776*((1.+(0.462474*x))/(1.+(0.230762*x)))" 
2, mujets, down, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))-0.052747048437595367" 
2, mujets, down, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))-0.037568237632513046" 
2, mujets, down, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))-0.036184459924697876" 
2, mujets, down, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))-0.024050014093518257" 
2, mujets, down, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))-0.031687397509813309" 
2, mujets, down, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))-0.031084390357136726" 
2, mujets, down, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))-0.063773348927497864" 
2, mujets, down, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))-0.067066200077533722" 
2, mujets, down, 1, -2.4, 2.4, 600, 1000, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))-0.075071021914482117" 
2, mujets, down, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))-0.026373524218797684" 
2, mujets, down, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))-0.018784118816256523" 
2, mujets, down, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))-0.018092229962348938" 
2, mujets, down, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))-0.012025007046759129" 
2, mujets, down, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))-0.015843698754906654" 
2, mujets, down, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))-0.015542195178568363" 
2, mujets, down, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))-0.031886674463748932" 
2, mujets, down, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))-0.033533100038766861" 
2, mujets, down, 0, -2.4, 2.4, 600, 1000, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))-0.037535510957241058" 
2, mujets, up, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))+0.052747048437595367" 
2, mujets, up, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))+0.037568237632513046" 
2, mujets, up, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))+0.036184459924697876" 
2, mujets, up, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))+0.024050014093518257" 
2, mujets, up, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))+0.031687397509813309" 
2, mujets, up, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))+0.031084390357136726" 
2, mujets, up, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))+0.063773348927497864" 
2, mujets, up, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))+0.067066200077533722" 
2, mujets, up, 1, -2.4, 2.4, 600, 1000, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))+0.075071021914482117" 
2, mujets, up, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))+0.026373524218797684" 
2, mujets, up, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))+0.018784118816256523" 
2, mujets, up, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))+0.018092229962348938" 
2, mujets, up, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))+0.012025007046759129" 
2, mujets, up, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))+0.015843698754906654" 
2, mujets, up, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))+0.015542195178568363" 
2, mujets, up, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))+0.031886674463748932" 
2, mujets, up, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))+0.033533100038766861" 
2, mujets, up, 0, -2.4, 2.4, 600, 1000, 0, 1, "(0.48776*((1.+(0.462474*x))/(1.+(0.230762*x))))+0.037535510957241058" 
