kin;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
2, kin, down_mistag, 0, -2.4, 2.4, 140, 200, 0, 1, "0.923038888454"
2, kin, down_mistag, 0, -2.4, 2.4, 200, 300, 0, 1, "0.840653780222"
2, kin, down_mistag, 0, -2.4, 2.4, 300, 600, 0, 1, "0.844234754563"
2, kin, down_pileup, 0, -2.4, 2.4, 30, 50, 0, 1, "0.944924536586"
2, kin, down_pileup, 0, -2.4, 2.4, 50, 70, 0, 1, "0.943204634189"
2, kin, down_pileup, 0, -2.4, 2.4, 70, 100, 0, 1, "0.922463187218"
2, kin, down_pileup, 0, -2.4, 2.4, 100, 140, 0, 1, "0.920946644497"
2, kin, down_pileup, 0, -2.4, 2.4, 140, 200, 0, 1, "0.923038888454"
2, kin, down_pileup, 0, -2.4, 2.4, 200, 300, 0, 1, "0.841158677387"
2, kin, down_pileup, 0, -2.4, 2.4, 300, 600, 0, 1, "0.846947155381"
2, kin, down_isr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.943030900240"
2, kin, down_isr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.943204634189"
2, kin, down_isr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.922463187218"
2, kin, down_isr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.921223122025"
2, kin, down_isr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.920822265148"
2, kin, down_isr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.833080322742"
2, kin, down_isr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.788291487694"
2, kin, down_fsr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.946439445663"
2, kin, down_fsr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.943204634189"
2, kin, down_fsr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.920616414071"
2, kin, down_fsr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.918826983452"
2, kin, down_fsr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.918051486015"
2, kin, down_fsr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.824665369987"
2, kin, down_fsr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.796767740250"
2, kin, up_jer, 0, -2.4, 2.4, 30, 50, 0, 1, "0.947764991105"
2, kin, up_jer, 0, -2.4, 2.4, 50, 70, 0, 1, "0.945142078578"
2, kin, up_jer, 0, -2.4, 2.4, 70, 100, 0, 1, "0.923395807658"
2, kin, up_jer, 0, -2.4, 2.4, 100, 140, 0, 1, "0.921637838316"
2, kin, up_jer, 0, -2.4, 2.4, 140, 200, 0, 1, "0.923777762890"
2, kin, up_jer, 0, -2.4, 2.4, 200, 300, 0, 1, "0.841663574552"
2, kin, up_jer, 0, -2.4, 2.4, 300, 600, 0, 1, "0.848049068213"
2, kin, up_qcdscale, 0, -2.4, 2.4, 30, 50, 0, 1, "0.950605445624"
2, kin, up_qcdscale, 0, -2.4, 2.4, 50, 70, 0, 1, "0.946985013485"
2, kin, up_qcdscale, 0, -2.4, 2.4, 70, 100, 0, 1, "0.924309960366"
2, kin, up_qcdscale, 0, -2.4, 2.4, 100, 140, 0, 1, "0.922236872959"
2, kin, up_qcdscale, 0, -2.4, 2.4, 140, 200, 0, 1, "0.924147200108"
2, kin, up_qcdscale, 0, -2.4, 2.4, 200, 300, 0, 1, "0.848227237701"
2, kin, up_qcdscale, 0, -2.4, 2.4, 300, 600, 0, 1, "0.881530265808"
2, kin, up_sel, 0, -2.4, 2.4, 30, 50, 0, 1, "0.948711809278"
2, kin, up_sel, 0, -2.4, 2.4, 50, 70, 0, 1, "0.946985013485"
2, kin, up_sel, 0, -2.4, 2.4, 70, 100, 0, 1, "0.924309960366"
2, kin, up_sel, 0, -2.4, 2.4, 100, 140, 0, 1, "0.922329032135"
2, kin, up_sel, 0, -2.4, 2.4, 140, 200, 0, 1, "0.924054840803"
2, kin, up_sel, 0, -2.4, 2.4, 200, 300, 0, 1, "0.842000172662"
2, kin, up_sel, 0, -2.4, 2.4, 300, 600, 0, 1, "0.848303355789"
2, kin, up_trig, 0, -2.4, 2.4, 30, 50, 0, 1, "0.948711809278"
2, kin, up_trig, 0, -2.4, 2.4, 50, 70, 0, 1, "0.946985013485"
2, kin, up_trig, 0, -2.4, 2.4, 70, 100, 0, 1, "0.924309960366"
2, kin, up_trig, 0, -2.4, 2.4, 100, 140, 0, 1, "0.922421191311"
2, kin, up_trig, 0, -2.4, 2.4, 140, 200, 0, 1, "0.924147200108"
2, kin, up_trig, 0, -2.4, 2.4, 200, 300, 0, 1, "0.842084322190"
2, kin, up_trig, 0, -2.4, 2.4, 300, 600, 0, 1, "0.848303355789"
2, kin, up_jes, 0, -2.4, 2.4, 30, 50, 0, 1, "0.956286354661"
2, kin, up_jes, 0, -2.4, 2.4, 50, 70, 0, 1, "0.946039918661"
2, kin, up_jes, 0, -2.4, 2.4, 70, 100, 0, 1, "0.923663589764"
2, kin, up_jes, 0, -2.4, 2.4, 100, 140, 0, 1, "0.921868236256"
2, kin, up_jes, 0, -2.4, 2.4, 140, 200, 0, 1, "0.924331918716"
2, kin, up_jes, 0, -2.4, 2.4, 200, 300, 0, 1, "0.841916023135"
2, kin, up_jes, 0, -2.4, 2.4, 300, 600, 0, 1, "0.847628646086"
2, kin, up_mistag, 0, -2.4, 2.4, 30, 50, 0, 1, "0.947764991105"
2, kin, up_mistag, 0, -2.4, 2.4, 50, 70, 0, 1, "0.945661880731"
2, kin, up_mistag, 0, -2.4, 2.4, 70, 100, 0, 1, "0.923848267079"
2, kin, up_mistag, 0, -2.4, 2.4, 100, 140, 0, 1, "0.921960395431"
2, kin, up_mistag, 0, -2.4, 2.4, 140, 200, 0, 1, "0.924147200108"
2, kin, up_mistag, 0, -2.4, 2.4, 200, 300, 0, 1, "0.842336770772"
2, kin, up_mistag, 0, -2.4, 2.4, 300, 600, 0, 1, "0.851863381863"
2, kin, up_pileup, 0, -2.4, 2.4, 30, 50, 0, 1, "0.948711809278"
2, kin, up_pileup, 0, -2.4, 2.4, 50, 70, 0, 1, "0.946985013485"
2, kin, up_pileup, 0, -2.4, 2.4, 70, 100, 0, 1, "0.924309960366"
2, kin, up_pileup, 0, -2.4, 2.4, 100, 140, 0, 1, "0.922513350487"
2, kin, up_pileup, 0, -2.4, 2.4, 140, 200, 0, 1, "0.924147200108"
2, kin, up_pileup, 0, -2.4, 2.4, 200, 300, 0, 1, "0.842336770772"
2, kin, up_pileup, 0, -2.4, 2.4, 300, 600, 0, 1, "0.848303355789"
2, kin, up_isr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.947480945653"
2, kin, up_isr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.945945409178"
2, kin, up_isr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.925233346940"
2, kin, up_isr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.924356534004"
2, kin, up_isr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.928211009502"
2, kin, up_isr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.849910228252"
2, kin, up_isr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.906959023476"
2, kin, up_fsr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.950605445624"
2, kin, up_fsr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.946985013485"
2, kin, up_fsr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.924309960366"
2, kin, up_fsr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.922052554607"
2, kin, up_fsr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.926363823414"
2, kin, up_fsr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.849910228252"
2, kin, up_fsr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.906959023476"

0, kin, down_hdamp, 0, -2.4, 2.4, 30, 50, 0, 1, "0.976725"
0, kin, down_hdamp, 0, -2.4, 2.4, 50, 70, 0, 1, "0.968519"
0, kin, down_hdamp, 0, -2.4, 2.4, 70, 100, 0, 1, "0.959331"
0, kin, down_hdamp, 0, -2.4, 2.4, 100, 140, 0, 1, "0.95152"
0, kin, down_hdamp, 0, -2.4, 2.4, 140, 200, 0, 1, "0.950264"
0, kin, down_hdamp, 0, -2.4, 2.4, 200, 300, 0, 1, "0.923916"
0, kin, down_hdamp, 0, -2.4, 2.4, 300, 600, 0, 1, "0.871006"
1, kin, down_hdamp, 0, -2.4, 2.4, 30, 50, 0, 1, "0.958049"
1, kin, down_hdamp, 0, -2.4, 2.4, 50, 70, 0, 1, "0.946086"
1, kin, down_hdamp, 0, -2.4, 2.4, 70, 100, 0, 1, "0.943143"
1, kin, down_hdamp, 0, -2.4, 2.4, 100, 140, 0, 1, "0.934166"
1, kin, down_hdamp, 0, -2.4, 2.4, 140, 200, 0, 1, "0.935676"
1, kin, down_hdamp, 0, -2.4, 2.4, 200, 300, 0, 1, "0.90078"
1, kin, down_hdamp, 0, -2.4, 2.4, 300, 600, 0, 1, "0.834626"
2, kin, down_hdamp, 0, -2.4, 2.4, 30, 50, 0, 1, "0.946894"
2, kin, down_hdamp, 0, -2.4, 2.4, 50, 70, 0, 1, "0.94479"
2, kin, down_hdamp, 0, -2.4, 2.4, 70, 100, 0, 1, "0.918787"
2, kin, down_hdamp, 0, -2.4, 2.4, 100, 140, 0, 1, "0.913028"
2, kin, down_hdamp, 0, -2.4, 2.4, 140, 200, 0, 1, "0.922139"
2, kin, down_hdamp, 0, -2.4, 2.4, 200, 300, 0, 1, "0.877396"
2, kin, down_hdamp, 0, -2.4, 2.4, 300, 600, 0, 1, "0.812524"

0, kin, up_hdamp, 0, -2.4, 2.4, 30, 50, 0, 1, "0.981934"
0, kin, up_hdamp, 0, -2.4, 2.4, 50, 70, 0, 1, "0.972108"
0, kin, up_hdamp, 0, -2.4, 2.4, 70, 100, 0, 1, "0.968581"
0, kin, up_hdamp, 0, -2.4, 2.4, 100, 140, 0, 1, "0.963515"
0, kin, up_hdamp, 0, -2.4, 2.4, 140, 200, 0, 1, "0.95738"
0, kin, up_hdamp, 0, -2.4, 2.4, 200, 300, 0, 1, "0.941568"
0, kin, up_hdamp, 0, -2.4, 2.4, 300, 600, 0, 1, "0.936583"
1, kin, up_hdamp, 0, -2.4, 2.4, 30, 50, 0, 1, "0.967288"
1, kin, up_hdamp, 0, -2.4, 2.4, 50, 70, 0, 1, "0.952298"
1, kin, up_hdamp, 0, -2.4, 2.4, 70, 100, 0, 1, "0.945862"
1, kin, up_hdamp, 0, -2.4, 2.4, 100, 140, 0, 1, "0.947363"
1, kin, up_hdamp, 0, -2.4, 2.4, 140, 200, 0, 1, "0.938192"
1, kin, up_hdamp, 0, -2.4, 2.4, 200, 300, 0, 1, "0.879679"
1, kin, up_hdamp, 0, -2.4, 2.4, 300, 600, 0, 1, "0.905441"
2, kin, up_hdamp, 0, -2.4, 2.4, 30, 50, 0, 1, "0.958252"
2, kin, up_hdamp, 0, -2.4, 2.4, 50, 70, 0, 1, "0.947515"
2, kin, up_hdamp, 0, -2.4, 2.4, 70, 100, 0, 1, "0.920666"
2, kin, up_hdamp, 0, -2.4, 2.4, 100, 140, 0, 1, "0.922027"
2, kin, up_hdamp, 0, -2.4, 2.4, 140, 200, 0, 1, "0.918036"
2, kin, up_hdamp, 0, -2.4, 2.4, 200, 300, 0, 1, "0.847508"
2, kin, up_hdamp, 0, -2.4, 2.4, 300, 600, 0, 1, "0.918175"

0, kin, down_tuneCP5, 0, -2.4, 2.4, 30, 50, 0, 1, "0.973524"
0, kin, down_tuneCP5, 0, -2.4, 2.4, 50, 70, 0, 1, "0.974852"
0, kin, down_tuneCP5, 0, -2.4, 2.4, 70, 100, 0, 1, "0.963601"
0, kin, down_tuneCP5, 0, -2.4, 2.4, 100, 140, 0, 1, "0.957523"
0, kin, down_tuneCP5, 0, -2.4, 2.4, 140, 200, 0, 1, "0.955786"
0, kin, down_tuneCP5, 0, -2.4, 2.4, 200, 300, 0, 1, "0.914156"
0, kin, down_tuneCP5, 0, -2.4, 2.4, 300, 600, 0, 1, "0.946503"
1, kin, down_tuneCP5, 0, -2.4, 2.4, 30, 50, 0, 1, "0.953997"
1, kin, down_tuneCP5, 0, -2.4, 2.4, 50, 70, 0, 1, "0.957969"
1, kin, down_tuneCP5, 0, -2.4, 2.4, 70, 100, 0, 1, "0.941624"
1, kin, down_tuneCP5, 0, -2.4, 2.4, 100, 140, 0, 1, "0.946747"
1, kin, down_tuneCP5, 0, -2.4, 2.4, 140, 200, 0, 1, "0.939468"
1, kin, down_tuneCP5, 0, -2.4, 2.4, 200, 300, 0, 1, "0.860535"
1, kin, down_tuneCP5, 0, -2.4, 2.4, 300, 600, 0, 1, "0.900461"
2, kin, down_tuneCP5, 0, -2.4, 2.4, 30, 50, 0, 1, "0.94962"
2, kin, down_tuneCP5, 0, -2.4, 2.4, 50, 70, 0, 1, "0.955591"
2, kin, down_tuneCP5, 0, -2.4, 2.4, 70, 100, 0, 1, "0.9171"
2, kin, down_tuneCP5, 0, -2.4, 2.4, 100, 140, 0, 1, "0.925068"
2, kin, down_tuneCP5, 0, -2.4, 2.4, 140, 200, 0, 1, "0.925955"
2, kin, down_tuneCP5, 0, -2.4, 2.4, 200, 300, 0, 1, "0.805174"
2, kin, down_tuneCP5, 0, -2.4, 2.4, 300, 600, 0, 1, "0.856123"

0, kin, up_tuneCP5, 0, -2.4, 2.4, 30, 50, 0, 1, "0.97675"
0, kin, up_tuneCP5, 0, -2.4, 2.4, 50, 70, 0, 1, "0.971742"
0, kin, up_tuneCP5, 0, -2.4, 2.4, 70, 100, 0, 1, "0.964721"
0, kin, up_tuneCP5, 0, -2.4, 2.4, 100, 140, 0, 1, "0.957464"
0, kin, up_tuneCP5, 0, -2.4, 2.4, 140, 200, 0, 1, "0.956805"
0, kin, up_tuneCP5, 0, -2.4, 2.4, 200, 300, 0, 1, "0.924142"
0, kin, up_tuneCP5, 0, -2.4, 2.4, 300, 600, 0, 1, "0.941554"
1, kin, up_tuneCP5, 0, -2.4, 2.4, 30, 50, 0, 1, "0.965426"
1, kin, up_tuneCP5, 0, -2.4, 2.4, 50, 70, 0, 1, "0.956658"
1, kin, up_tuneCP5, 0, -2.4, 2.4, 70, 100, 0, 1, "0.940407"
1, kin, up_tuneCP5, 0, -2.4, 2.4, 100, 140, 0, 1, "0.939563"
1, kin, up_tuneCP5, 0, -2.4, 2.4, 140, 200, 0, 1, "0.937921"
1, kin, up_tuneCP5, 0, -2.4, 2.4, 200, 300, 0, 1, "0.872539"
1, kin, up_tuneCP5, 0, -2.4, 2.4, 300, 600, 0, 1, "0.893002"
2, kin, up_tuneCP5, 0, -2.4, 2.4, 30, 50, 0, 1, "0.957483"
2, kin, up_tuneCP5, 0, -2.4, 2.4, 50, 70, 0, 1, "0.947067"
2, kin, up_tuneCP5, 0, -2.4, 2.4, 70, 100, 0, 1, "0.918977"
2, kin, up_tuneCP5, 0, -2.4, 2.4, 100, 140, 0, 1, "0.924927"
2, kin, up_tuneCP5, 0, -2.4, 2.4, 140, 200, 0, 1, "0.91927"
2, kin, up_tuneCP5, 0, -2.4, 2.4, 200, 300, 0, 1, "0.828798"
2, kin, up_tuneCP5, 0, -2.4, 2.4, 300, 600, 0, 1, "0.890158"

0, kin, down_topmass, 0, -2.4, 2.4, 30, 50, 0, 1, "0.969527"
0, kin, down_topmass, 0, -2.4, 2.4, 50, 70, 0, 1, "0.971504"
0, kin, down_topmass, 0, -2.4, 2.4, 70, 100, 0, 1, "0.960679"
0, kin, down_topmass, 0, -2.4, 2.4, 100, 140, 0, 1, "0.966367"
0, kin, down_topmass, 0, -2.4, 2.4, 140, 200, 0, 1, "0.963771"
0, kin, down_topmass, 0, -2.4, 2.4, 200, 300, 0, 1, "0.940801"
0, kin, down_topmass, 0, -2.4, 2.4, 300, 600, 0, 1, "0.945923"
1, kin, down_topmass, 0, -2.4, 2.4, 30, 50, 0, 1, "0.950702"
1, kin, down_topmass, 0, -2.4, 2.4, 50, 70, 0, 1, "0.955234"
1, kin, down_topmass, 0, -2.4, 2.4, 70, 100, 0, 1, "0.940629"
1, kin, down_topmass, 0, -2.4, 2.4, 100, 140, 0, 1, "0.944386"
1, kin, down_topmass, 0, -2.4, 2.4, 140, 200, 0, 1, "0.957978"
1, kin, down_topmass, 0, -2.4, 2.4, 200, 300, 0, 1, "0.930409"
1, kin, down_topmass, 0, -2.4, 2.4, 300, 600, 0, 1, "0.841334"
2, kin, down_topmass, 0, -2.4, 2.4, 30, 50, 0, 1, "0.943206"
2, kin, down_topmass, 0, -2.4, 2.4, 50, 70, 0, 1, "0.953881"
2, kin, down_topmass, 0, -2.4, 2.4, 70, 100, 0, 1, "0.915615"
2, kin, down_topmass, 0, -2.4, 2.4, 100, 140, 0, 1, "0.925841"
2, kin, down_topmass, 0, -2.4, 2.4, 140, 200, 0, 1, "0.944791"
2, kin, down_topmass, 0, -2.4, 2.4, 200, 300, 0, 1, "0.903955"
2, kin, down_topmass, 0, -2.4, 2.4, 300, 600, 0, 1, "0.886355"

0, kin, up_topmass, 0, -2.4, 2.4, 30, 50, 0, 1, "0.973805"
0, kin, up_topmass, 0, -2.4, 2.4, 50, 70, 0, 1, "0.967476"
0, kin, up_topmass, 0, -2.4, 2.4, 70, 100, 0, 1, "0.959145"
0, kin, up_topmass, 0, -2.4, 2.4, 100, 140, 0, 1, "0.951319"
0, kin, up_topmass, 0, -2.4, 2.4, 140, 200, 0, 1, "0.950486"
0, kin, up_topmass, 0, -2.4, 2.4, 200, 300, 0, 1, "0.917398"
0, kin, up_topmass, 0, -2.4, 2.4, 300, 600, 0, 1, "0.956307"
1, kin, up_topmass, 0, -2.4, 2.4, 30, 50, 0, 1, "0.957566"
1, kin, up_topmass, 0, -2.4, 2.4, 50, 70, 0, 1, "0.951832"
1, kin, up_topmass, 0, -2.4, 2.4, 70, 100, 0, 1, "0.938521"
1, kin, up_topmass, 0, -2.4, 2.4, 100, 140, 0, 1, "0.932336"
1, kin, up_topmass, 0, -2.4, 2.4, 140, 200, 0, 1, "0.932105"
1, kin, up_topmass, 0, -2.4, 2.4, 200, 300, 0, 1, "0.874731"
1, kin, up_topmass, 0, -2.4, 2.4, 300, 600, 0, 1, "0.854874"
2, kin, up_topmass, 0, -2.4, 2.4, 30, 50, 0, 1, "0.947982"
2, kin, up_topmass, 0, -2.4, 2.4, 50, 70, 0, 1, "0.950039"
2, kin, up_topmass, 0, -2.4, 2.4, 70, 100, 0, 1, "0.921399"
2, kin, up_topmass, 0, -2.4, 2.4, 100, 140, 0, 1, "0.905757"
2, kin, up_topmass, 0, -2.4, 2.4, 140, 200, 0, 1, "0.917189"
2, kin, up_topmass, 0, -2.4, 2.4, 200, 300, 0, 1, "0.830658"
2, kin, up_topmass, 0, -2.4, 2.4, 300, 600, 0, 1, "0.933356"

0, kin, down_nonttXsec, 0, -2.4, 2.4, 30, 50, 0, 1, "0.965996"
0, kin, down_nonttXsec, 0, -2.4, 2.4, 50, 70, 0, 1, "0.964431"
0, kin, down_nonttXsec, 0, -2.4, 2.4, 70, 100, 0, 1, "0.962017"
0, kin, down_nonttXsec, 0, -2.4, 2.4, 100, 140, 0, 1, "0.95787"
0, kin, down_nonttXsec, 0, -2.4, 2.4, 140, 200, 0, 1, "0.949819"
0, kin, down_nonttXsec, 0, -2.4, 2.4, 200, 300, 0, 1, "0.923468"
0, kin, down_nonttXsec, 0, -2.4, 2.4, 300, 600, 0, 1, "0.934622"
1, kin, down_nonttXsec, 0, -2.4, 2.4, 30, 50, 0, 1, "0.948196"
1, kin, down_nonttXsec, 0, -2.4, 2.4, 50, 70, 0, 1, "0.947516"
1, kin, down_nonttXsec, 0, -2.4, 2.4, 70, 100, 0, 1, "0.940619"
1, kin, down_nonttXsec, 0, -2.4, 2.4, 100, 140, 0, 1, "0.939697"
1, kin, down_nonttXsec, 0, -2.4, 2.4, 140, 200, 0, 1, "0.937451"
1, kin, down_nonttXsec, 0, -2.4, 2.4, 200, 300, 0, 1, "0.881203"
1, kin, down_nonttXsec, 0, -2.4, 2.4, 300, 600, 0, 1, "0.854521"
2, kin, down_nonttXsec, 0, -2.4, 2.4, 30, 50, 0, 1, "0.938058"
2, kin, down_nonttXsec, 0, -2.4, 2.4, 50, 70, 0, 1, "0.940278"
2, kin, down_nonttXsec, 0, -2.4, 2.4, 70, 100, 0, 1, "0.919982"
2, kin, down_nonttXsec, 0, -2.4, 2.4, 100, 140, 0, 1, "0.918866"
2, kin, down_nonttXsec, 0, -2.4, 2.4, 140, 200, 0, 1, "0.922321"
2, kin, down_nonttXsec, 0, -2.4, 2.4, 200, 300, 0, 1, "0.842788"
2, kin, down_nonttXsec, 0, -2.4, 2.4, 300, 600, 0, 1, "0.86849"

0, kin, up_nonttXsec, 0, -2.4, 2.4, 30, 50, 0, 1, "0.982371"
0, kin, up_nonttXsec, 0, -2.4, 2.4, 50, 70, 0, 1, "0.973647"
0, kin, up_nonttXsec, 0, -2.4, 2.4, 70, 100, 0, 1, "0.968697"
0, kin, up_nonttXsec, 0, -2.4, 2.4, 100, 140, 0, 1, "0.962845"
0, kin, up_nonttXsec, 0, -2.4, 2.4, 140, 200, 0, 1, "0.954203"
0, kin, up_nonttXsec, 0, -2.4, 2.4, 200, 300, 0, 1, "0.92604"
0, kin, up_nonttXsec, 0, -2.4, 2.4, 300, 600, 0, 1, "0.916413"
1, kin, up_nonttXsec, 0, -2.4, 2.4, 30, 50, 0, 1, "0.965599"
1, kin, up_nonttXsec, 0, -2.4, 2.4, 50, 70, 0, 1, "0.95699"
1, kin, up_nonttXsec, 0, -2.4, 2.4, 70, 100, 0, 1, "0.947641"
1, kin, up_nonttXsec, 0, -2.4, 2.4, 100, 140, 0, 1, "0.945121"
1, kin, up_nonttXsec, 0, -2.4, 2.4, 140, 200, 0, 1, "0.94127"
1, kin, up_nonttXsec, 0, -2.4, 2.4, 200, 300, 0, 1, "0.881376"
1, kin, up_nonttXsec, 0, -2.4, 2.4, 300, 600, 0, 1, "0.825649"
2, kin, up_nonttXsec, 0, -2.4, 2.4, 30, 50, 0, 1, "0.955187"
2, kin, up_nonttXsec, 0, -2.4, 2.4, 50, 70, 0, 1, "0.949831"
2, kin, up_nonttXsec, 0, -2.4, 2.4, 70, 100, 0, 1, "0.926666"
2, kin, up_nonttXsec, 0, -2.4, 2.4, 100, 140, 0, 1, "0.924231"
2, kin, up_nonttXsec, 0, -2.4, 2.4, 140, 200, 0, 1, "0.92477"
2, kin, up_nonttXsec, 0, -2.4, 2.4, 200, 300, 0, 1, "0.840394"
2, kin, up_nonttXsec, 0, -2.4, 2.4, 300, 600, 0, 1, "0.829366"

0, kin, down, 0, -2.4, 2.4, 30, 50, 0, 1, "0.963542"
0, kin, down, 0, -2.4, 2.4, 50, 70, 0, 1, "0.960406"
0, kin, down, 0, -2.4, 2.4, 70, 100, 0, 1, "0.956088"
0, kin, down, 0, -2.4, 2.4, 100, 140, 0, 1, "0.94828"
0, kin, down, 0, -2.4, 2.4, 140, 200, 0, 1, "0.938115"
0, kin, down, 0, -2.4, 2.4, 200, 300, 0, 1, "0.902411"
0, kin, down, 0, -2.4, 2.4, 300, 600, 0, 1, "0.8515"
1, kin, down, 0, -2.4, 2.4, 30, 50, 0, 1, "0.944578"
1, kin, down, 0, -2.4, 2.4, 50, 70, 0, 1, "0.941053"
1, kin, down, 0, -2.4, 2.4, 70, 100, 0, 1, "0.936736"
1, kin, down, 0, -2.4, 2.4, 100, 140, 0, 1, "0.930976"
1, kin, down, 0, -2.4, 2.4, 140, 200, 0, 1, "0.918636"
1, kin, down, 0, -2.4, 2.4, 200, 300, 0, 1, "0.822281"
1, kin, down, 0, -2.4, 2.4, 300, 600, 0, 1, "0.75774"
2, kin, down, 0, -2.4, 2.4, 30, 50, 0, 1, "0.935029"
2, kin, down, 0, -2.4, 2.4, 50, 70, 0, 1, "0.929264"
2, kin, down, 0, -2.4, 2.4, 70, 100, 0, 1, "0.910321"
2, kin, down, 0, -2.4, 2.4, 100, 140, 0, 1, "0.908565"
2, kin, down, 0, -2.4, 2.4, 140, 200, 0, 1, "0.899468"
2, kin, down, 0, -2.4, 2.4, 200, 300, 0, 1, "0.758006"
2, kin, down, 0, -2.4, 2.4, 300, 600, 0, 1, "0.756127"

0, kin, up, 0, -2.4, 2.4, 30, 50, 0, 1, "0.986418"
0, kin, up, 0, -2.4, 2.4, 50, 70, 0, 1, "0.976457"
0, kin, up, 0, -2.4, 2.4, 70, 100, 0, 1, "0.973975"
0, kin, up, 0, -2.4, 2.4, 100, 140, 0, 1, "0.971551"
0, kin, up, 0, -2.4, 2.4, 140, 200, 0, 1, "0.961681"
0, kin, up, 0, -2.4, 2.4, 200, 300, 0, 1, "0.946509"
0, kin, up, 0, -2.4, 2.4, 300, 600, 0, 1, "0.980184"
1, kin, up, 0, -2.4, 2.4, 30, 50, 0, 1, "0.97362"
1, kin, up, 0, -2.4, 2.4, 50, 70, 0, 1, "0.960409"
1, kin, up, 0, -2.4, 2.4, 70, 100, 0, 1, "0.953316"
1, kin, up, 0, -2.4, 2.4, 100, 140, 0, 1, "0.955686"
1, kin, up, 0, -2.4, 2.4, 140, 200, 0, 1, "0.950672"
1, kin, up, 0, -2.4, 2.4, 200, 300, 0, 1, "0.90075"
1, kin, up, 0, -2.4, 2.4, 300, 600, 0, 1, "0.941375"
2, kin, up, 0, -2.4, 2.4, 30, 50, 0, 1, "0.965718"
2, kin, up, 0, -2.4, 2.4, 50, 70, 0, 1, "0.954923"
2, kin, up, 0, -2.4, 2.4, 70, 100, 0, 1, "0.932308"
2, kin, up, 0, -2.4, 2.4, 100, 140, 0, 1, "0.939697"
2, kin, up, 0, -2.4, 2.4, 140, 200, 0, 1, "0.938266"
2, kin, up, 0, -2.4, 2.4, 200, 300, 0, 1, "0.869343"
2, kin, up, 0, -2.4, 2.4, 300, 600, 0, 1, "0.987631"

0, kin, down_statistic, 0, -2.4, 2.4, 30, 50, 0, 1, "0.962084231901"
0, kin, down_statistic, 0, -2.4, 2.4, 50, 70, 0, 1, "0.962862994945"
0, kin, down_statistic, 0, -2.4, 2.4, 70, 100, 0, 1, "0.96031342891"
0, kin, down_statistic, 0, -2.4, 2.4, 100, 140, 0, 1, "0.955324253741"
0, kin, down_statistic, 0, -2.4, 2.4, 140, 200, 0, 1, "0.945411007687"
0, kin, down_statistic, 0, -2.4, 2.4, 200, 300, 0, 1, "0.912274820147"
0, kin, down_statistic, 0, -2.4, 2.4, 300, 600, 0, 1, "0.883014956773"

0, kin, up_statistic, 0, -2.4, 2.4, 30, 50, 0, 1, "0.986569704485"
0, kin, up_statistic, 0, -2.4, 2.4, 50, 70, 0, 1, "0.975355956281"
0, kin, up_statistic, 0, -2.4, 2.4, 70, 100, 0, 1, "0.970503936736"
0, kin, up_statistic, 0, -2.4, 2.4, 100, 140, 0, 1, "0.965467133817"
0, kin, up_statistic, 0, -2.4, 2.4, 140, 200, 0, 1, "0.958688218311"
0, kin, up_statistic, 0, -2.4, 2.4, 200, 300, 0, 1, "0.937431948843"
0, kin, up_statistic, 0, -2.4, 2.4, 300, 600, 0, 1, "0.968158801734"

1, kin, down_statistic, 0, -2.4, 2.4, 30, 50, 0, 1, "0.945707403291"
1, kin, down_statistic, 0, -2.4, 2.4, 50, 70, 0, 1, "0.945884311478"
1, kin, down_statistic, 0, -2.4, 2.4, 70, 100, 0, 1, "0.938301586174"
1, kin, down_statistic, 0, -2.4, 2.4, 100, 140, 0, 1, "0.93606921102"
1, kin, down_statistic, 0, -2.4, 2.4, 140, 200, 0, 1, "0.930027063355"
