kin ;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
1, kin, central, 0, -2.4, 2.4, 30, 50, 0, 1, "0.927281498909"
1, kin, central, 0, -2.4, 2.4, 50, 70, 0, 1, "0.946562945843"
1, kin, central, 0, -2.4, 2.4, 70, 100, 0, 1, "0.952031314373"
1, kin, central, 0, -2.4, 2.4, 100, 140, 0, 1, "0.950815021992"
1, kin, central, 0, -2.4, 2.4, 140, 200, 0, 1, "0.951574802399"
1, kin, central, 0, -2.4, 2.4, 200, 300, 0, 1, "0.947050511837"
1, kin, central, 0, -2.4, 2.4, 300, 600, 0, 1, "0.894408106804"
1, kin, down_jes, 0, -2.4, 2.4, 30, 50, 0, 1, "0.925426935911"
1, kin, down_jes, 0, -2.4, 2.4, 50, 70, 0, 1, "0.946184320665"
1, kin, down_jes, 0, -2.4, 2.4, 70, 100, 0, 1, "0.952002753434"
1, kin, down_jes, 0, -2.4, 2.4, 100, 140, 0, 1, "0.950624858988"
1, kin, down_jes, 0, -2.4, 2.4, 140, 200, 0, 1, "0.951289329958"
1, kin, down_jes, 0, -2.4, 2.4, 200, 300, 0, 1, "0.946766396683"
1, kin, down_jes, 0, -2.4, 2.4, 300, 600, 0, 1, "0.893603139508"
1, kin, down_jer, 0, -2.4, 2.4, 30, 50, 0, 1, "0.924499654412"
1, kin, down_jer, 0, -2.4, 2.4, 50, 70, 0, 1, "0.946468289548"
1, kin, down_jer, 0, -2.4, 2.4, 70, 100, 0, 1, "0.952026554216"
1, kin, down_jer, 0, -2.4, 2.4, 100, 140, 0, 1, "0.950719940490"
1, kin, down_jer, 0, -2.4, 2.4, 140, 200, 0, 1, "0.951384487439"
1, kin, down_jer, 0, -2.4, 2.4, 200, 300, 0, 1, "0.946766396683"
1, kin, down_jer, 0, -2.4, 2.4, 300, 600, 0, 1, "0.894050343561"
1, kin, down_trig, 0, -2.4, 2.4, 30, 50, 0, 1, "0.925426935911"
1, kin, down_trig, 0, -2.4, 2.4, 50, 70, 0, 1, "0.945616382897"
1, kin, down_trig, 0, -2.4, 2.4, 70, 100, 0, 1, "0.951174486190"
1, kin, down_trig, 0, -2.4, 2.4, 100, 140, 0, 1, "0.950244532979"
1, kin, down_trig, 0, -2.4, 2.4, 140, 200, 0, 1, "0.951384487439"
1, kin, down_trig, 0, -2.4, 2.4, 200, 300, 0, 1, "0.947022100322"
1, kin, down_trig, 0, -2.4, 2.4, 300, 600, 0, 1, "0.894318665993"
1, kin, down_sel, 0, -2.4, 2.4, 30, 50, 0, 1, "0.926354217410"
1, kin, down_sel, 0, -2.4, 2.4, 50, 70, 0, 1, "0.945711039192"
1, kin, down_sel, 0, -2.4, 2.4, 70, 100, 0, 1, "0.951269689322"
1, kin, down_sel, 0, -2.4, 2.4, 100, 140, 0, 1, "0.950339614481"
1, kin, down_sel, 0, -2.4, 2.4, 140, 200, 0, 1, "0.951479644919"
1, kin, down_sel, 0, -2.4, 2.4, 200, 300, 0, 1, "0.946861101735"
1, kin, down_sel, 0, -2.4, 2.4, 300, 600, 0, 1, "0.894050343561"
1, kin, down_qcdscale, 0, -2.4, 2.4, 30, 50, 0, 1, "0.920790528417"
1, kin, down_qcdscale, 0, -2.4, 2.4, 50, 70, 0, 1, "0.943723257005"
1, kin, down_qcdscale, 0, -2.4, 2.4, 70, 100, 0, 1, "0.951079283059"
1, kin, down_qcdscale, 0, -2.4, 2.4, 100, 140, 0, 1, "0.949864206970"
1, kin, down_qcdscale, 0, -2.4, 2.4, 140, 200, 0, 1, "0.951194172478"
1, kin, down_qcdscale, 0, -2.4, 2.4, 200, 300, 0, 1, "0.946103461325"
1, kin, down_qcdscale, 0, -2.4, 2.4, 300, 600, 0, 1, "0.887252841950"
1, kin, down_pileup, 0, -2.4, 2.4, 30, 50, 0, 1, "0.924499654412"
1, kin, down_pileup, 0, -2.4, 2.4, 50, 70, 0, 1, "0.945616382897"
