DeepCSVC;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,TnP,central,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.03142207802"
0,TnP,down,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.988346265323"
0,TnP,up,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.07449789071"
0,TnP,down_jer,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02909389399"
0,TnP,up_jer,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.03375026205"
0,TnP,down_jes,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.03119981127"
0,TnP,up_jes,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.03164434476"
0,TnP,down_bdecay,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.03129701276"
0,TnP,up_bdecay,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.03154714327"
0,TnP,down_bkg,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02533505471"
0,TnP,up_bkg,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.03750910132"
0,TnP,down_ALL,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.988346265323"
0,TnP,up_ALL,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.07449789071"
0,TnP,down_mescales,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0289846511"
0,TnP,up_mescales,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.03385950494"
0,TnP,down_hdamp,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02478073423"
0,TnP,up_hdamp,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0380634218"
0,TnP,down_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.989178689929"
0,TnP,up_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.07366546611"
0,TnP,down_psscale,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02779085001"
0,TnP,up_psscale,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.03505330603"
0,TnP,down_pileup,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.03103384108"
0,TnP,up_pileup,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.03181031496"
0,TnP,down_topmass,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02894626968"
0,TnP,up_topmass,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.03389788636"
0,TnP,down_tune,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02954206744"
0,TnP,up_tune,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0333020886"
0,TnP,central,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.06235211943"
0,TnP,down,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.01159957369"
0,TnP,up,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.11310466518"
